Variables: 010101001001100100011001110000010000011101000011100000101110101110010001001100001100000110011101011001011100111100001111100100001100111001001101010111001011000001100011110110011101000111010111110101010 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 001000 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 94 3 15 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 010001100110000110000100010110111110001010001010101111001101001000001010000111000010101011010101001111111110011110101010000100000110101001001101010010100101010000001101000101100011100110100000000010111 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 000110 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 66 3 13 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 011110111011010001011001010011010011110001001010100100100000000001000001100100010001001100001001110100011011100010111011110010001111000001101010100101111000010011001001000001001011110010110110001111110 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 010001 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 44 2 12 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 111111111001110001110011110001100110000010100001010101000011000011100100010100000010001110001111000110101101000101101111011011001011001010010010101111011110010101001110110000101010111000110011111111011 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 000100 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 59 4 15 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 011011000111001000000110110000100010100011110100010101101100000010011001101011100001001111011000110000110101001010011000100010110101100100111101100110100111011110101010100010111011011100100101001101001 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 010010 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 53 5 12 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 111001110100110001100000001111001010100011011101001101011011101100011001001010101011110010101101100010010111111011001000100101111010111011101100011101101000010100011010010110011110011000110011101110100 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 000010 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 62 2 7 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 000001000000110110000110100010010110100100101011001000011111011110001000100111100100110001101000100101101101000000010001101101001100101100011110001000110100011101100001111000001010100000101011111100011 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 011011 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 116 2 5 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 100001000100001110101001000110110100010001111000001110010010101000110101011000011000100000100101000011011111011000111101101011110000101010110110010110010010110100010111000110100001011110001010000110010 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 000011 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 95 5 10 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 101001111110110001101111110001000001110001010001011100101110011000000001001111001000001001000000111000000001010011101110100100010111011101101101110110011011011011110111110000000100001001001111010110010 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 011011 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 34 4 8 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 110111010101010110100110000101000000001010101010011101001001001100110110100100001001010011111100000001010101000001011111111010010001111000111111000000001111100001011011001000001000011011011010001100110 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 011101 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 41 5 7 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 111000101100111111101000011000010010011001111111101100110010001100110001101011000000101100001000001100111111110001100101001001010011100011101101001000001101110010110000001000100011111110101000101101111 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 001001 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 46 2 8 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 100000000001011101100110101101000101110000000010100000001101111001100001001001001001001010110101001111111010000111010100011100011000010110101101000111011011100110101001000101000110100110111100010111111 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 001011 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 86 4 16 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 010001100110001110000111110101101000101010111000101001110011010001000111000110110001011110001110101111111110011110101010000100000110101001001101010010100101000000001101000101100011100110100000000010111 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 000100 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 68 2 15 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 000001000000110110000010100010010110100100101011001000011111011110001000100100011000100000100101000011011111011000111101101011110000101010110110010110010100100110011010010011000100100000101011111100010 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 011011 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 101 2 10 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 011001110111000011101011001010110100111001111110101111000000010011001100011010100111111000000011000100100000110011010010111011010111101010010111000010110100101000011011101000000110000001111111100001101 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 110101 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 29 2 16 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 100011001110010010011010110110011011101001011100011100000101011111101000010110111000010011101100100011110110101110010010110010011000111000001011000001111000111111001101000111011101111110011001100111100 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 000110 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 110 3 13 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 001011110011001100100011100110011011011111100101110101000000000111011110111010100100111110110110110001001010000111010100011100010000101111000110100101000111011001010101001111100001011000101101001010111 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 001010 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 80 5 12 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

